CY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
2039,14.93797361,9.115707253,10.97635006,8.837933038,18.51989296,10.46885472,8.273335101,8.914927379,16.85789948,9.633379914,10.12996415,21.70260401,23.16680545,10.79566651,25.32174216,15.23704677,17.99467543,25.02409289,10.24646971,8.550682552,12.56071248,21.23243506,19.70798902,13.71588091,11.12560649,8.155498036,9.013629223,14.58870175,8.735511888,11.49342649,15.65931285,10.87610989,24.09999711,18.83488296,11.89539257,12.56001721,13.63270015,16.73829493,22.01816715,9.656121898,22.71669314,17.11621523,19.8691987,12.80238264,13.51147323,15.51838223,11.16351784,22.43407587,16.19497478,14.90925529,13.08517006,15.35332616,7.015830407,16.54010672,9.113873435,11.03039804,21.14348297,10.1816396,19.90634297,8.520777937,14.00676492,15.78709006,15.99982153,8.720478883,13.07078612,11.63346454,11.95047102,16.04409747,13.726851,16.27587618,18.0075956,11.38755642,16.70147266,18.04606473,22.43867246,17.42800495,12.55739542,17.21428122,10.67341968,27.94111382,11.79489491,13.90828687,13.43566733,6.890558559,11.41278964,21.99864385,16.8756653,11.96508014,15.60974118,7.158588774,10.70580103,14.84439921,6.31157274,24.0330432,6.314686314,13.61906957,13.45273279
2040,12.47247824,17.80625833,13.44089978,14.46027876,9.257331689,8.544960397,24.16558788,15.2596345,10.55811959,16.86637825,12.89356397,13.94517191,8.572467888,17.57544726,19.61433255,14.7398617,14.69551757,18.42066813,11.61304126,12.51342365,15.2243275,18.22698776,14.36493412,16.26784368,17.44636614,5.504615088,17.3145749,22.34005958,19.00228683,24.87418205,9.826934618,11.60568797,23.34384682,10.28860048,17.39930144,8.008403782,13.83392255,12.07977435,16.37305926,15.09681507,11.90070756,23.42953339,19.9067494,7.725982255,15.87237757,19.92291612,11.93267115,16.80953361,25.61608512,25.01160674,12.5551412,22.90823764,19.53886092,10.60328705,13.50039612,10.39128153,19.3336626,15.94535978,15.27527702,16.31294951,6.782846936,16.70212076,18.28781956,7.957067623,12.6184395,20.64372601,10.57609444,18.52176182,10.93664559,16.78479509,18.65867816,20.18618787,18.16355022,15.48081257,20.9625915,21.05237274,13.310847,17.67479445,10.90081212,10.78014561,17.89230712,19.17407286,11.35383929,8.607411253,10.81554115,14.13159608,10.40675875,13.0900578,13.12230936,21.44448649,19.71115168,8.086632932,16.66690183,25.55298141,13.87555025,8.863146089,16.85389638
2041,13.51376565,10.97495986,15.6444141,16.1903036,16.51113673,14.17751605,23.61645606,13.43682561,19.88506094,12.77864789,9.17377446,16.05437207,9.608190843,16.39589581,20.18506036,13.63829147,13.97126561,16.65180498,8.38345684,11.90140437,11.09296003,19.28367644,18.9490483,23.38003107,19.91266302,7.736870539,17.5926913,15.59670065,19.76067271,23.25896212,9.811031246,13.72845765,16.36633041,13.96318157,23.32715391,18.46672237,17.1388273,9.285628364,23.79029135,8.52451676,28.68311357,9.315713871,19.39584228,9.620030083,10.64237974,10.8006187,12.76859552,12.54825848,13.41937791,21.292671,19.24829431,12.38998094,8.025720674,9.985757593,8.857496648,8.91890394,17.06880159,19.53268703,9.204982195,17.21721892,16.11490661,19.14750417,15.17309994,13.20485234,6.985440536,23.33582737,15.46040408,22.87016225,7.07156279,11.92886124,14.00218253,22.63090614,14.24432701,29.21984178,37.63638079,27.51956132,23.92158631,20.21950264,18.14519351,15.26573653,8.743643246,12.64773384,16.03957279,21.13537884,25.6599603,10.81875172,13.55589663,18.59950905,13.68371207,8.049080906,24.31515304,26.36517166,8.836350565,12.11738517,24.48434061,6.819715061,16.92289271
2042,17.69798489,11.54097568,14.00214859,17.33636717,10.02828149,19.2842682,15.83348495,20.11991597,12.63847297,11.42578719,10.2222076,9.962895431,10.85895983,14.99108392,12.4796761,15.65872618,5.934174684,16.02579025,16.18593118,7.779034413,9.192439537,10.8170802,18.28227681,25.23912581,17.19439063,12.72158233,6.874340152,13.74067781,25.9595973,13.26399907,6.542722671,10.91903758,9.871698466,9.18428886,11.73330349,36.28631121,13.27735589,9.064153507,20.93338443,9.097849428,24.70933624,11.38149358,16.46832516,22.17354712,23.80795392,8.727765898,16.13574936,12.07053148,16.86857314,13.06879853,13.33829683,14.51133098,10.96976711,16.7449676,24.60716862,15.01096643,12.93170592,15.89667691,9.943296813,14.54476197,17.31299764,17.38734651,6.776068522,15.58511405,16.63738397,13.66378625,12.42825709,14.62775336,15.84655438,20.39988256,12.14397737,19.94029597,16.29357481,28.09106731,13.31269263,20.29099644,28.71244596,17.04882105,13.45226061,10.7755245,9.205295028,11.00464598,17.7359885,26.49922931,19.75642697,14.09974877,9.085678274,13.91886952,16.92958808,13.58109862,16.15312996,16.72248649,14.6618718,13.42611388,13.12421022,14.18036061,14.03722463
2043,13.8314091,14.69719109,9.671218195,14.0293054,13.54919107,18.94961363,38.7029686,11.94808885,5.897908939,9.335785388,15.26913582,10.65716936,14.92349974,11.65099799,22.19530899,23.93547348,8.271042545,22.58111064,24.50422558,22.00999339,11.9167749,12.23191248,23.67851175,16.61781834,16.17755268,15.18855503,9.872238922,14.27584713,28.01807338,13.47122176,23.77905892,10.67692058,12.90983738,20.72336501,19.06195063,27.06838387,12.70816949,17.07058986,12.57214149,8.330312588,11.763547,18.97654485,12.71100728,6.747555273,12.44285072,14.66166613,11.78525407,9.782823491,10.21174304,22.56085392,22.12288255,13.88235598,14.74683542,13.53913103,17.51475876,14.29663315,7.656577091,10.5238434,6.935689686,7.947717302,13.66186713,12.42175859,15.61092881,19.58103029,11.4829123,19.3726274,18.96655418,15.71172742,37.3664541,13.87513888,13.48239519,20.84461803,15.76100311,20.98787776,19.87841393,25.8537822,14.19388286,13.75816858,12.8607889,17.17895066,25.81773941,26.21131216,22.16424883,19.85023803,39.68533896,12.43723097,8.189397838,13.44002751,12.41961312,17.29566682,7.658560086,8.899388688,14.51618477,9.442307861,15.07693749,16.16756957,17.36671351
2044,16.10787741,5.079366724,8.251687299,13.60676245,9.084141957,12.22106701,15.36945898,7.599345997,9.807886889,7.590607874,9.387983504,8.687410235,18.68829626,9.402066506,19.88895378,13.07876079,20.46726432,26.14701414,13.89982294,11.83961623,13.36018701,16.21912703,17.02392797,12.13337657,14.02849728,11.5499379,11.58082598,14.21689686,10.16541138,24.96958762,25.64653386,13.13275714,9.942232542,14.02569594,9.028441944,23.71966026,13.48470811,28.84846217,12.01192955,8.261126777,11.08698869,16.38151119,7.496991134,22.73569872,5.461251035,31.80418128,13.76108364,14.91077282,18.4816891,13.11022199,16.49058609,11.15703671,13.91035736,6.716884304,9.565526182,7.370669455,10.60126435,9.705963134,20.57490807,16.6773698,11.46811246,14.80195349,20.51227047,14.85680106,11.42879512,16.6137242,20.18081459,12.3520036,18.4385523,16.52142778,6.73187998,18.19217453,24.99079363,14.11240899,17.1433805,25.71984202,22.90027795,14.23075579,15.88765097,24.69238913,17.43595954,10.05951848,16.17664618,38.94931823,19.21084977,20.34773704,14.48003752,30.33394411,21.0117023,14.0137295,8.84028,16.04245966,17.99429248,11.38591523,10.55479583,11.7919494,21.19265633
2045,17.62263505,7.816453031,23.36482161,8.871477025,14.48656895,20.6513278,5.939994446,14.25470223,13.6504895,21.25797816,13.80082124,9.96359758,14.20696562,12.53841217,12.97408625,14.99400393,9.914235689,17.84125922,21.6983829,24.66869419,9.929632364,15.72062436,10.35472935,17.7414891,14.61512739,9.205836655,10.15326557,21.65362907,21.93499377,9.508289931,13.35530148,8.894521488,13.19032899,11.15988871,21.48623774,14.08853008,12.53501306,14.68542893,10.19378991,19.25262135,11.46913732,31.85288584,13.48009906,13.13786961,7.948046539,26.22813205,18.51503282,17.45427693,21.69253051,17.52329939,11.6978162,17.29005033,14.91625222,9.177875524,12.83828961,15.76859804,13.91272015,17.06542929,15.91126423,10.03776325,12.78288551,10.15527416,15.82102647,9.506394605,5.730521355,23.03015205,15.26558021,16.85123472,7.396346777,14.34631827,9.602375821,11.5072901,21.00916717,15.1440716,13.65258819,8.100065137,18.49868513,22.0681296,11.40867957,15.66382558,12.60209849,8.046524093,17.61899623,32.50260377,21.84102647,11.13860436,12.35493642,20.91480139,9.635056959,16.68162272,7.378267656,9.130687121,22.07070847,17.5708796,10.22133471,16.1883719,11.80224839
2046,14.63781624,9.186859855,10.7176276,7.092877825,16.19550415,26.83556471,10.48912322,21.18433418,20.4709684,25.18998103,7.857767127,10.88432809,21.01476379,15.04514868,9.871899491,18.05952694,10.31251874,12.06112028,20.64642643,15.12488579,12.66818051,12.93059883,12.60412687,14.5186439,4.888926724,17.25460296,15.62897784,21.6161908,14.59082868,20.32169744,16.87270867,5.121220066,11.25427519,13.91245553,28.81170716,16.99864352,16.57315488,17.85051297,30.69991934,8.515214499,21.87654908,30.38684725,16.53962517,25.00573587,8.628886393,23.63653646,12.69858012,10.02084079,11.37832764,22.17370879,17.35172953,21.26382714,10.38557976,14.13721382,16.94155601,19.36778535,6.038036192,15.66952816,8.362728516,7.075980575,9.944460595,28.77558252,8.568067755,12.04222594,5.14783325,15.96861199,11.74910291,16.25577269,12.11655578,12.40346303,11.01449355,13.98406274,17.36468071,15.88267371,14.36357931,8.603640873,10.78435985,25.56291219,14.52781682,14.50514481,14.234549,17.30878443,14.63862803,7.54840794,21.10176357,13.81932288,7.70011799,12.51902713,12.21756738,6.429603749,6.143778625,7.945894909,9.681224846,19.66111694,15.21233478,16.02334112,9.909429104
2047,10.9333218,15.7739494,10.50065966,6.129931081,19.99538539,11.51782969,14.52682719,15.0387307,21.25203677,24.30256764,15.68701581,16.072913,9.841834572,11.84105421,6.478146645,18.02265844,12.71367396,11.1037032,34.12191824,10.79772105,12.51386715,16.33387759,15.15476315,8.713396423,3.595040807,10.76973757,21.96940984,22.2195486,11.17085589,13.16452322,9.625195815,5.254634975,12.05174676,20.71766761,17.28580917,13.10260312,14.9255522,18.30102984,20.24095025,17.23946277,34.57629542,15.46008748,24.22052085,23.016093,18.62456515,15.07581955,20.77497741,19.39639964,10.60628093,19.63807632,19.22279994,17.56025564,8.203489428,9.894211736,13.08320033,12.82331219,10.90461291,22.84617082,8.172543352,11.60281125,5.708393851,18.59003881,11.32740653,12.15349484,8.846669693,9.48439678,11.18728776,16.64190317,18.23876819,10.46660783,16.84767806,23.41261775,19.56178217,22.35191165,20.33610004,18.32321736,17.09402551,12.39340221,12.82440313,10.70769836,15.46481173,12.80303786,17.81182988,11.39730633,8.348720291,12.61752783,15.41762513,20.72547263,13.0785481,13.33630278,10.36965267,9.351942863,11.20087414,7.021857679,14.08771236,11.92799659,15.23477191
2048,12.95735645,17.5643496,16.45462715,12.38093308,29.524371,21.02848953,12.79102685,26.69620447,24.01257663,16.5406205,9.856866843,13.062278,15.21839952,10.06009444,9.246384674,18.78154141,13.22107567,17.4323382,11.2060319,11.60579583,13.46937993,16.41666182,21.72129991,6.553878585,9.226903993,15.95172978,16.02857389,18.56432295,12.47384249,10.3176378,17.62485665,8.63677321,13.17779046,10.72753365,10.86620555,12.79391653,12.15579306,13.32341115,11.36005761,19.88665246,18.31343524,16.14148504,29.21295499,17.51672035,11.94129739,21.17536657,11.95881868,27.3964867,9.102748185,19.04019225,21.33055079,14.15302439,9.091127504,8.405584225,17.95651396,12.76852909,13.84731233,17.1572836,15.00664979,10.35637444,16.90853266,13.79524427,10.76862906,8.326406142,7.903147795,10.28988803,18.19735424,10.7141422,29.4225432,15.28094582,14.61588962,19.6806817,19.29600369,14.88512888,25.17090218,17.45848544,12.9384437,15.59869408,18.31979145,6.674238188,9.112155987,19.29329314,13.79521442,15.70738378,6.510704271,25.23987299,13.47324587,38.25862034,22.10842457,14.28663176,14.16845897,10.62557915,15.13874634,11.69419041,14.11478323,14.62471658,7.676291484
2049,9.221990936,10.91333909,9.929949957,10.71867886,14.09566604,10.06729341,32.97945898,14.12285714,21.82762592,19.6804061,17.20428522,10.85400536,15.93861693,13.70054565,21.00716384,12.20956923,14.65607812,17.17076388,11.19831245,9.149597018,12.75289833,20.96905353,18.08322593,10.39544751,14.88941425,14.487489,10.71657433,22.99252935,17.79503627,19.92303695,12.14545073,14.79695665,13.23857576,10.48847018,6.41015875,24.04632169,24.11113333,7.2376848,10.22501068,8.694497395,16.20096883,23.15822412,13.68589583,16.4534667,16.71641226,17.41130614,13.41166284,21.34801555,15.41179813,20.84289892,16.13344848,18.51168442,10.82268597,16.78066318,17.1798984,9.533190803,14.91451517,18.71581702,11.42642333,19.31184323,7.689441679,22.3255032,9.97259766,11.99913338,6.429765322,11.64680412,17.9131727,11.03607306,10.12381745,15.56578586,13.53109496,19.01802619,37.16551638,10.39017945,20.25779714,22.3480709,17.91414208,15.97080232,13.26764622,13.37431745,11.07021596,16.51230664,24.38458205,17.37692077,8.451600932,17.51908558,7.632618724,24.27017653,5.801285693,16.35624296,11.11180606,13.29471322,11.17322448,19.74342252,23.8564636,15.57177233,11.69440098
2050,14.48487636,13.38624478,12.76062625,10.79917757,13.05553946,10.90250281,30.52455691,13.04107547,16.78841203,17.1038858,7.594246969,31.32526421,14.82964463,17.00089382,11.39323855,10.33425076,12.09502625,20.44644934,13.14128654,20.13807945,10.30088854,14.56306512,25.31444485,5.756958129,7.483965977,21.74311716,6.356108073,10.46778377,44.7887333,18.14529765,21.31190842,15.763663,6.702155802,8.118880284,18.44719533,14.54073788,15.83697066,10.00004803,15.66590719,11.460634,16.63279577,29.70914104,13.55282509,12.22472573,12.65064258,13.55515628,19.54319201,21.55873091,21.48508998,13.97127193,13.48172924,13.89826907,20.83907718,11.80215084,20.27456225,11.23864689,10.93473189,19.26391317,8.11702794,26.90124833,5.711715332,33.39420353,15.75618587,8.57864761,10.2439397,16.23372036,18.71737498,10.96322941,7.649302274,13.777713,9.333381798,14.78824189,13.11417945,23.83943933,22.42758428,20.45312422,17.99597556,17.66583144,12.6808246,12.44960856,10.27122704,18.97050718,12.41795734,13.50427258,10.95676614,11.36985291,14.26404718,17.00502704,6.400389421,11.94171838,9.782001144,17.73502201,12.3849499,19.66718434,17.59897087,22.06678903,11.32287971
2051,14.32988791,11.25101802,11.82824116,6.159738526,11.70149968,18.37934656,11.11158522,14.94692836,12.38786886,8.136559597,30.73623144,18.7763499,8.251119412,11.87232377,9.513000694,13.02953222,12.87848031,12.65270279,11.82306341,12.59548967,11.965491,19.7094216,36.29003833,9.846396278,13.47538772,15.69384649,7.694673699,12.18605187,26.8153969,19.02799117,15.06894264,10.44548245,15.42552383,18.51410924,20.37520255,10.41580479,6.661510988,16.58275601,18.76100563,9.94724765,22.16089853,30.08486089,6.267576932,20.9140776,14.10832376,23.36001548,14.0483306,16.24643312,19.6314886,15.73097068,16.47004292,8.927249197,14.16755098,6.964642988,9.616292192,9.019371154,20.66417387,17.58033193,6.315558446,14.35383717,7.319809329,10.44125895,10.86183314,8.101316985,14.50479104,17.23931403,22.50233191,14.86237488,10.99805542,7.312340826,11.34834954,17.64974007,21.36005764,25.08121652,16.58373648,21.18000117,22.06896764,21.37693817,18.90810256,10.41754138,15.93140602,20.12156317,14.05652842,21.86525096,17.45621522,9.613200536,23.77456467,10.08097726,14.85663418,13.22263519,12.71754871,23.69862169,15.2927545,11.30729954,18.11017997,17.26956377,15.1316542
2052,12.36354819,18.61590934,8.069816331,8.187419623,7.646248284,9.210560727,7.480749124,11.85266983,16.16232081,11.4509639,12.97852659,17.93372487,12.411934,8.37090843,11.47335751,33.16064757,11.73939431,9.245044602,8.158202559,13.03525289,16.44784409,11.02329981,12.26254157,12.08943882,11.72004167,19.2338347,18.47996104,11.20085381,17.61665482,14.62382434,15.24131193,8.293310856,15.81904235,21.56133822,39.35717552,11.16153717,20.62608468,11.35764758,15.44615141,16.82858465,16.09592614,15.30262356,10.61005186,12.67570425,12.81384534,19.84609111,16.82773303,13.93392847,22.10847753,24.50855597,21.31862384,9.789509752,11.92483589,15.50071208,19.26897429,10.33990108,15.58896363,19.97321877,13.13750461,12.75931823,17.18890187,24.33212023,15.31164133,7.212934592,11.19430143,13.25830915,18.11488657,13.08377659,12.28265589,9.366864298,15.26578292,23.77368938,17.67498413,17.61369388,21.16609692,30.82515287,21.0069381,14.86981795,15.53261219,7.095168952,17.52573122,13.64504761,12.05227355,11.383015,21.27364786,23.38924602,22.65892925,20.8339917,18.10616969,9.537322294,16.97365799,12.01508666,11.37110091,34.47468662,14.56202705,11.48123268,10.60418876
2053,9.211224555,7.520091947,15.45316378,27.48481416,9.23276642,8.228277818,21.81272418,10.6850258,12.1608428,14.45917002,12.65658494,11.94692866,12.49729402,8.958109031,7.844429574,10.40113936,7.442264707,13.14523974,8.286662618,11.89943617,15.4056957,12.46904438,12.51160502,9.67529524,8.252429514,14.49599706,26.60935287,20.03689035,18.28494776,13.78245047,18.78547236,11.22293776,8.194725481,18.47031013,25.28015429,18.33628602,38.56262118,21.68886387,13.69112009,12.68526833,11.65640315,15.54198065,15.54245506,10.29664915,16.40541995,14.60365688,19.48226618,17.06716588,22.55004748,13.96808612,28.14732952,10.69281905,11.93082137,18.79054627,11.73044598,18.27160044,14.61917113,22.85444418,12.83774934,13.96935713,20.84688438,15.36104701,18.69561176,19.369934,3.88761003,11.80577435,13.66291571,11.40131217,11.21487767,15.70388432,17.45273752,33.65294579,13.46262357,17.99723968,17.12935321,18.3960043,19.11478844,13.07975151,13.87979841,15.4997229,15.97848696,21.06289811,20.11696816,18.63137605,15.10386547,15.25204733,10.836662,12.62940254,12.68550819,7.347088939,15.27578674,13.84297505,11.94433283,12.90390797,10.36099924,13.21899767,11.98780705
2054,9.794982625,10.16929095,10.41669743,23.17504988,11.58711338,12.43090217,16.88352615,9.285909005,9.934356317,16.08136209,15.33454086,12.21077816,8.136632846,10.99183511,7.01777157,8.553623544,12.59112313,17.72680879,14.27059845,7.712682704,11.99178428,17.87449904,18.65630729,19.47125403,12.8930933,13.14110265,12.76590783,17.82645721,6.494069157,15.76092845,9.462697131,9.980722889,13.68657195,12.82825995,11.19410771,17.80898001,18.35905388,13.91313582,13.73620982,12.22620702,9.680449468,10.63039507,23.36550042,5.917517494,7.45182236,17.21587494,23.70763438,19.23575185,11.85875583,17.01350535,24.97741436,16.18897511,12.49926206,21.92746259,9.469751088,14.48284128,12.80168271,13.38125869,11.32547157,32.28691168,18.3420339,13.48308192,18.02837306,26.52221088,8.141101349,12.15078593,7.908040284,22.86005355,24.66983411,11.90706595,14.93102452,24.3475299,13.13511529,17.99969084,26.17452141,13.0868255,19.83967888,14.9868143,12.1514165,13.48879857,16.4219908,33.82096481,17.3604691,21.58627271,16.4668124,15.47907423,15.33692465,18.91573581,6.470550228,10.81642132,6.131403471,15.82946261,10.56219802,12.45770874,8.582427134,5.867386314,10.93494383
2055,14.56833699,14.94393118,10.07458925,10.85631425,22.71934106,9.207918704,17.6924587,12.99115559,17.86909329,15.70258419,9.551254076,20.52681671,18.82869979,23.28395381,11.23278177,8.579272106,23.16160399,21.4290886,18.14231163,9.859920615,8.326403425,15.06917925,12.65880101,18.43881503,13.01757638,8.419478519,16.71875252,21.16208729,7.914736304,21.98805398,8.658117699,9.706415385,11.55271369,12.76009741,24.7715736,15.02997269,13.46390313,13.60896538,9.034712013,14.87598252,14.24260782,8.004245772,18.32014675,13.55282505,10.28631277,12.11735341,18.63876272,10.28194739,14.39029115,15.29728385,13.86649799,26.69075203,16.01710762,7.653917276,11.8293383,14.99887914,17.04199565,13.79037892,9.685806149,8.730093977,12.30865547,15.17980977,9.009968985,29.59266833,11.6256097,12.67463687,10.98974463,17.975414,14.31466986,15.39955113,14.45608354,24.66783898,8.535396555,27.92801022,20.15646704,14.44089693,22.18576054,14.56723182,20.88420065,13.30628904,15.6146226,13.5534766,12.74832056,19.09934882,6.362605706,12.93127162,13.49141655,20.27484803,8.957335775,16.15345839,7.848880324,11.94292278,11.70837697,21.03421706,7.78870679,10.24793127,11.17890391
2056,19.76093163,7.609733613,7.362405719,9.164360707,20.30963835,9.184373355,19.07484206,18.76124202,17.001797,13.6577492,19.83931853,14.40420611,14.94183314,27.31334174,13.47342847,11.12734631,15.73633023,15.11216473,12.09694122,11.36920766,10.74469337,21.90840355,15.08810491,9.007125501,7.430591405,10.59179393,20.59616247,18.67863957,12.09368293,14.77854813,9.538874975,9.004641263,12.8269753,12.2219545,26.25051283,14.07720641,11.17340638,11.79309225,11.39579177,18.455967,11.12865364,22.63316575,22.04596832,19.3692452,12.13948026,5.395218268,22.41931799,15.49800454,17.56705109,24.50893878,14.89607361,14.99123976,12.35104929,9.08175846,8.651029924,6.942175478,9.076336007,9.84602874,9.274730479,24.48409444,12.12769993,17.90671952,5.195111207,12.9958794,18.80633377,16.22603675,13.58773509,12.94009732,9.381349706,14.34969648,10.15302889,17.14506194,5.992795795,26.82486061,21.14279139,17.6019693,20.85969049,14.47168231,15.22050401,10.90301794,21.70154674,17.01951513,14.3633903,20.82837211,8.952540893,21.18444405,11.9753618,38.47420471,20.58230477,13.72955988,14.4356182,11.40370514,12.15591945,10.55422869,8.139770202,13.02946631,11.93987012
2057,14.75133802,13.53929812,11.50118985,14.98505865,24.92318525,12.97462536,17.43963614,11.27263956,12.7412735,12.84327025,6.040289673,10.37467365,20.33750525,13.86431833,21.71155738,11.75091544,10.72116077,13.19120023,21.61888237,7.525054631,14.21594501,10.57847488,12.50129776,6.82004874,10.24951801,5.702374889,14.87602457,18.68948846,24.16966776,17.99825353,8.989675617,12.13920024,11.21017349,30.62728322,20.91758993,21.64339119,7.039384562,20.73401802,19.46275646,18.45718203,15.23906091,13.33670676,17.59831426,22.20313057,14.67656265,13.21057801,24.90756048,13.76458598,19.9997739,27.68691588,22.43746118,15.986671,12.95885363,16.82345564,26.26107697,12.35401876,16.69853825,18.54233355,15.70634737,22.46483869,15.04359037,13.93537486,6.322817316,10.23608973,7.730892972,13.2951259,14.80206994,10.64761186,13.56659899,10.37264402,15.40821509,22.50802136,15.36970298,16.72868442,17.3119686,20.85111961,15.00942865,23.94995355,9.795577329,13.51233826,8.939242512,9.011245785,21.10504885,17.76793718,9.014880952,31.33352666,9.98809924,39.49518734,8.822617904,16.01947339,11.59358838,8.471338096,19.32062229,15.60200916,10.17221546,13.0303005,9.359747821
2058,10.07138299,7.447875154,14.4779611,9.573353018,14.57719694,11.73919236,19.55939238,14.14957148,27.76923907,15.90188934,7.31164197,9.064209243,7.166878969,8.807149329,12.97453347,14.33436196,16.71242019,25.21893457,18.3767087,7.120136866,11.42545186,13.74867477,14.73218331,9.560334288,13.77324077,7.279833243,7.371459808,13.29039804,29.96081064,23.26057527,10.39176488,16.29934923,23.10752656,19.55573284,15.10620214,6.079088886,15.50288095,31.67656856,20.34372472,19.84658864,16.20595989,11.59790458,28.4174404,7.634522995,12.38004662,25.52050838,26.39882592,15.52462897,13.04124948,36.00062698,15.83089154,14.53557576,10.76480182,13.33804967,20.83260508,6.336288972,17.90730129,18.29964468,11.67659704,17.41108112,13.69849045,9.607957131,8.979306169,12.84160048,10.38416533,18.94282302,15.69296957,10.81137469,16.89800295,12.24930823,12.79618522,19.08342738,15.19152633,21.40943022,19.14016973,13.73492985,19.9033266,14.40775432,16.48884498,12.68904508,20.15890322,6.249780813,21.79574785,13.92033586,16.19348346,19.79422076,11.37413578,14.30935888,14.13838977,8.473284873,23.51925231,8.892796364,16.75851782,21.72223212,14.47825367,10.81306616,11.18821511
2059,15.52120885,8.153147782,9.649582136,13.44532592,14.09676069,17.22943698,14.70098003,22.13956804,18.53689065,12.40061831,6.833173448,10.08371002,15.49442755,8.605688033,5.736250274,21.53490294,12.12298407,20.05048719,9.27536277,6.007759696,11.97277162,23.95455663,13.9798128,5.959374149,13.5238178,6.318585421,9.015794221,18.33408315,28.44119857,17.86384822,13.23165999,14.06543101,10.65170333,9.388817256,17.43079144,14.39118432,18.48905466,14.66292897,8.864084251,12.7169538,11.70624401,14.63723115,19.14290134,26.67205857,11.24217749,10.36270532,20.18959527,17.50491731,10.02738641,8.861309871,12.04839354,26.30996158,15.38871269,10.95303154,13.44197423,16.59781619,13.3707882,17.11001375,14.34808243,8.977011372,15.21172909,11.89131479,11.95420443,12.45499611,11.70970136,10.93848601,16.76226474,15.85376202,16.6853523,13.87003012,19.98517369,32.52560686,13.77359879,17.36270793,16.53583226,16.10712048,24.4643399,20.87248746,12.97809967,8.241212767,15.29495697,17.6858977,18.52435987,13.59958169,33.97529889,11.10542727,9.289649772,14.9754619,15.19075813,11.57000914,12.04034348,10.45303388,17.49853914,21.79308413,16.32916493,8.03382486,14.67749161
2060,9.734691134,10.42519462,12.53947291,9.202023967,11.6290895,10.72909432,8.626574162,18.0470733,25.03112596,26.18267671,9.882308926,5.965376727,6.305276747,10.29725597,18.11481112,10.53140959,14.18319062,9.442497144,17.90198069,11.08283076,15.19679601,25.66987184,12.91112467,13.51285811,16.6612253,20.83667784,14.25917776,18.64446551,17.36654868,21.1288608,10.62020059,20.137404,12.70340477,16.09086762,16.56904685,12.25573565,22.13598407,21.42429128,7.095996555,27.29662201,12.77972112,12.78939035,15.38818673,26.49590134,17.89673167,13.6918182,16.80638206,18.404806,14.45872022,19.56428743,13.29518854,21.50001102,7.836326281,11.0536509,17.54505219,15.65730496,19.96605156,10.85783764,8.736520979,15.77744122,11.6078478,21.40767108,7.727818493,8.173969488,9.036945342,24.54145246,12.8287397,22.40105867,19.42007292,8.129122136,15.61905993,17.58987086,17.63671277,24.83871076,26.52880266,17.60930729,16.25962556,22.32480095,17.71988559,12.6677589,19.79316662,8.853460443,19.68904865,22.65850665,27.21242418,13.61046718,25.51937768,23.9233581,16.18692422,16.04575238,15.62586024,18.832572,20.32515497,14.74462986,8.39194915,11.56312199,21.9961781
2061,6.497587835,17.35939886,14.70005974,14.59149951,13.92275439,17.12942785,11.42748567,15.06200291,18.0660648,12.34439215,19.2639068,12.00902414,10.65102192,10.1585498,14.48101077,18.68355909,10.14352828,9.385169474,15.56775713,11.43923141,10.2142344,21.34007956,18.97000479,6.181330076,10.810946,14.15995129,12.70583562,26.81038259,21.16053832,20.44250989,10.80683839,19.18248462,19.74570605,7.191134102,8.204199987,17.3766094,9.635916833,14.50675335,11.33517302,35.98376287,8.708175015,18.96584672,15.73503019,17.13788348,11.63901537,11.83944357,22.32436822,11.67568431,13.31706708,22.57695408,17.39427162,22.4221781,9.725119021,6.528727815,22.52785652,15.82761126,18.95092431,10.69308175,12.7355329,23.52721807,20.3747493,14.79660301,28.62847004,11.90831704,5.653749263,9.329352734,27.48117574,16.54222996,19.88642575,19.05925803,13.42999006,19.25057328,13.77403498,15.51096022,25.93374468,24.3407354,14.88315969,12.45255812,19.9614837,16.73841711,19.1223212,7.351880033,27.41920368,23.14622682,11.09463489,8.974519002,12.10027004,16.5897366,17.96420233,21.09679049,17.83316485,17.02266212,8.705651821,12.33249923,12.35536499,13.75690867,15.35582886
